10-16 22:03:27.462  1606  1606 E XR: [SERVICE] Service.cpp:27 Service() XR_Service Service: failed load calibration file
10-16 22:03:27.462  1606  1606 I XR: [SERVICE] main.cpp:46 main() XR_Service Build Information: xxxx_622_450_119c5de_4be6f47_20241010
10-16 22:03:27.462  1606  1606 I XR: [SOCKET] ConnectionServer.cpp:185 start() XR_ConServer start: Waiting for incoming connections...
10-16 22:03:27.462  1606  1606 I XR: [SHARED_MEMORY] SharedMemoryMgr.cpp:45 init() XR_ShmMgr init now
10-16 22:03:27.463  1606  1610 I XR: [SOCKET] ConnectionServer.cpp:285 receiveMessage() XR_ConServer receiveMessage: thread start
10-16 22:03:27.463  1606  1606 I XR: [SHARED_MEMORY] SharedMemoryMgr.cpp:255 allocateSharedMemory() XR_ShmMgr allocateSharedMemory id=400
10-16 22:03:27.463  1606  1606 I XR: [SHARED_MEMORY] SharedMemory.cpp:452 allocate() XR_Shm allocate id=0x190, type=0x2, size=16384
10-16 22:03:27.463  1606  1606 I XR: [SHARED_MEMORY] FutexMgr.cpp:65 start() XR_FutexMgr start: futexs max count 2048
10-16 22:03:27.463  1606  1606 I XR: [EVENT_NOTIFIER] EventNotifier.cpp:85 init() XR_EventNotifier init: Waiting for incoming Event connections...
10-16 22:03:27.463  1606  1606 I XR: [EVENT_NOTIFIER] EventNotifier.cpp:87 init() XR_EventNotifier init: success
10-16 22:03:27.464  1606  1611 I XR: [EVENT_NOTIFIER] EventNotifier.cpp:167 recvEventMessage() XR_EventNotifier recvEventMessage: thread start
10-16 22:03:27.464  1606  1606 D XR: [CAMERA] CameraConfiguration.cpp:497 parseOneLine() XR_CamConfig --------------------------------------------------
camera_device1 = name fish-eye-leftdown id 1 width 640 height 480 format RAW16 fps 30 inflight_requests 6 min_frame_duration 8333333 max_frame_duration 1000000000 bypass_ipe 0 ab_frame 1 ae_mode AE_ALGO gain 55 exposure 6000000 ae_mode_b AE_OFF gain_b 55 exposure_b 300000 frame_start_sync 0 sync_max_offset 50000 exposure_center_sync 0 shm_capacity 16 frame_shm_id 202 metadata_shm_id 213 metadata_a_shm_id 224 metadata_b_shm_id 230 enable_data_logger 0
10-16 22:03:27.464  1606  1606 I XR: [CAMERA] CameraConfiguration.cpp:540 parseOneLine() XR_CamConfig cameraName(fish-eye-leftdown), cameraId(1), format(0x20), fps(30), minFrameDuration(8333333), maxFrameDuration(1000000000)
10-16 22:03:27.464  1606  1606 I XR: [CAMERA] CameraConfiguration.cpp:542 parseOneLine() XR_CamConfig width(640), height(480), secondWidth(0), secondHeight(0)
10-16 22:03:27.464  1606  1606 I XR: [CAMERA] CameraConfiguration.cpp:546 parseOneLine() XR_CamConfig flashMode(0), bypassIPE(false), enableDataLogger(false)
